id,name,image_url,is_closed,url,review_count,rating,transactions,price,display_phone,category,sub_category,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address
HrAr1W-APJMBvp2em4zzeQ,Wazobia Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/5MD8kvYOG73g1RBacM7DKA/o.jpg,False,https://www.yelp.com/biz/wazobia-restaurant-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,22,4.0,['delivery'],$$,(215) 769-3800,African,,39.96333,-75.1559599,616 N 11th St,,,Philadelphia,19123,US,PA,"616 N 11th St, Philadelphia, PA 19123"
4vy8j-L9zXXFH_wh2sVzAw,Bower Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/0QztAca4pUqTdS_hK87EIg/o.jpg,False,https://www.yelp.com/biz/bower-cafe-philadelphia-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,32,4.5,['delivery'],,(267) 758-5536,Coffee & Tea,Cafes,39.946556,-75.157584,263 S 10th St,,,Philadelphia,19107,US,PA,"263 S 10th St, Philadelphia, PA 19107"
KYPhGJIibu_7ePIX4HNs6A,48th Street Grille,https://s3-media3.fl.yelpcdn.com/bphoto/ErqtNP9eCDrByHb-xFDtrQ/o.jpg,False,https://www.yelp.com/biz/48th-street-grille-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,240,4.5,"['delivery', 'restaurant_reservation', 'pickup']",$$,(267) 244-4764,Caribbean,American (New),39.95313,-75.21878,310 S 48th St,,,Philadelphia,19143,US,PA,"310 S 48th St, Philadelphia, PA 19143"
j2ix9c4vxxoRgS_U6IBLvQ,7 Boys Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/lzGCLrHGG1N4XyNls-EEhg/o.jpg,False,https://www.yelp.com/biz/7-boys-cafe-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,5,4.0,[],,(267) 233-7574,Seafood,,39.93314,-75.22399,5717 Woodland Ave,,,Philadelphia,19143,US,PA,"5717 Woodland Ave, Philadelphia, PA 19143"
iCCSlTTZTzhpmhBO79CoYA,Shake Shack,https://s3-media1.fl.yelpcdn.com/bphoto/ySbaGY8oHWEB7toN5ydt0Q/o.jpg,False,https://www.yelp.com/biz/shake-shack-king-of-prussia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,426,3.5,['delivery'],$$,(267) 428-7560,Hot Dogs,Burgers,40.090194,-75.395468,160 N Gulph Rd,Ste 233,King Of Prussia Mall,King of Prussia,19406,US,PA,"160 N Gulph Rd, Ste 233, King Of Prussia Mall, King of Prussia, PA 19406"
ckbvLKwjEb836t-EDKsVVg,Abyssinia,https://s3-media1.fl.yelpcdn.com/bphoto/kaLiioOg8Awc_SZPreySOQ/o.jpg,False,https://www.yelp.com/biz/abyssinia-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,270,3.5,"['delivery', 'pickup']",$$,(215) 387-2424,Ethiopian,Bars,39.95415,-75.2116099,229 S 45th St,,,Philadelphia,19104,US,PA,"229 S 45th St, Philadelphia, PA 19104"
9PCPV34KV1B_E3v1IUi4tQ,African Small Pot,https://s3-media1.fl.yelpcdn.com/bphoto/ehcbTJZC4nhfT8UQz6GLcA/o.jpg,False,https://www.yelp.com/biz/african-small-pot-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,44,4.0,['delivery'],$,(267) 713-7603,Senegalese,,39.9255169286824,-75.2345210195582,6505 Woodland Ave,,,Philadelphia,19142,US,PA,"6505 Woodland Ave, Philadelphia, PA 19142"
XIKYdKWq72zUYsq8NBxcCQ,Aksum,https://s3-media1.fl.yelpcdn.com/bphoto/spTdv4UJMLDiZlg_H7Dzxw/o.jpg,False,https://www.yelp.com/biz/aksum-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,370,4.0,['delivery'],$$,(267) 275-8195,Mediterranean,,39.9485809,-75.2161609,4630 Baltimore Ave,,,Philadelphia,19143,US,PA,"4630 Baltimore Ave, Philadelphia, PA 19143"
IRF5JWf1dByxOwRxhz9Sbw,Amari's Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/Qjs8nXLpDUzqFkoGfdLRHg/o.jpg,False,https://www.yelp.com/biz/amaris-restaurant-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,55,3.5,"['delivery', 'pickup']",$,(215) 921-9552,American (New),Soul Food,39.9479848,-75.2247445,5037 Baltimore Ave,,,Philadelphia,19143,US,PA,"5037 Baltimore Ave, Philadelphia, PA 19143"
X-sCb_2Q46W5H2wbXmlK1w,Atiya Ola's Spirit First Foods,https://s3-media1.fl.yelpcdn.com/bphoto/3PXk-1Y0IScpliAN5mWslw/o.jpg,False,https://www.yelp.com/biz/atiya-olas-spirit-first-foods-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,81,4.0,"['pickup', 'delivery']",$$,(215) 939-3298,Live/Raw Food,Burgers,39.95313,-75.21878,310 S 48th St,,,Philadelphia,19143,US,PA,"310 S 48th St, Philadelphia, PA 19143"
ysvzP0VvMTrGmUClKJ3img,Ms Tootsie's RBL,https://s3-media3.fl.yelpcdn.com/bphoto/T0AkX6vTl33X8TcfOluTKQ/o.jpg,False,https://www.yelp.com/biz/ms-tootsies-rbl-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,605,3.5,"['pickup', 'delivery']",$$,(215) 731-9045,Soul Food,,39.943275,-75.163819,1312 South St,,,Philadelphia,19147,US,PA,"1312 South St, Philadelphia, PA 19147"
4nEajRJlnTsgWlvACOX6qg,Banana Mousse,https://s3-media2.fl.yelpcdn.com/bphoto/Fgk1hObH5MCyZNXqu8oruA/o.jpg,False,https://www.yelp.com/biz/banana-mousse-philadelphia-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,14,3.0,"['delivery', 'pickup']",$,(610) 400-9808,Desserts,Ice Cream & Frozen Yogurt,39.9554637,-75.2342304,5602 Spruce St,,,Philadelphia,19139,US,PA,"5602 Spruce St, Philadelphia, PA 19139"
70STxTke5G_Y5e-W9xcGdw,Big G's Chicken Shack,https://s3-media2.fl.yelpcdn.com/bphoto/GCLaD8EJ9HqvjqhV2YPDoA/o.jpg,False,https://www.yelp.com/biz/big-gs-chicken-shack-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,16,3.0,"['pickup', 'delivery']",,(445) 888-3408,Chicken Shop,,39.9556169318125,-75.2255039289594,5148 Locust St,,,Philadelphia,19139,US,PA,"5148 Locust St, Philadelphia, PA 19139"
I5VaCMPAYI-wxmK3LJ0a8g,Bistro 870,https://s3-media3.fl.yelpcdn.com/bphoto/aB-fJL1rQ00c2wO-nDMHlA/o.jpg,True,https://www.yelp.com/biz/bistro-870-philadelphia-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,1,5.0,[],,,Caterers,,39.9710204335579,-75.24111707869,6104 Haverford Ave,,,Philadelphia,19151,US,PA,"6104 Haverford Ave, Philadelphia, PA 19151"
t3PkHzVTvPA8qRxKe9TIkQ,Booker's Restaurant and Bar,https://s3-media3.fl.yelpcdn.com/bphoto/dXqUSQpmAzzsYg64gVVHRg/o.jpg,False,https://www.yelp.com/biz/bookers-restaurant-and-bar-philadelphia-3?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,202,3.5,['delivery'],$$,(215) 883-0960,Bars,Tapas/Small Plates,39.94808,-75.22425,5021 Baltimore Ave,,,Philadelphia,19143,US,PA,"5021 Baltimore Ave, Philadelphia, PA 19143"
edWI2px4DnybNaS_N4YkaA,Bottom Of The Sea Soul,https://s3-media2.fl.yelpcdn.com/bphoto/AWer6gXdx3n1NK7s_Yr_xQ/o.jpg,False,https://www.yelp.com/biz/bottom-of-the-sea-soul-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,14,4.5,"['delivery', 'pickup']",,(215) 476-2000,Seafood,,39.9537233054413,-75.2259334176779,327 S 52nd St,,,Philadelphia,19143,US,PA,"327 S 52nd St, Philadelphia, PA 19143"
_T0cPZE2ZJOTTlYYKMP64Q,Brown Sugar Bakery & Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/6ZgVm7_Kcoa6gCm9EFUEhQ/o.jpg,False,https://www.yelp.com/biz/brown-sugar-bakery-and-cafe-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,60,4.5,['delivery'],$,(215) 472-7380,Bakeries,Cafes,39.9564,-75.22535,219 S 52nd St,,,Philadelphia,19139,US,PA,"219 S 52nd St, Philadelphia, PA 19139"
j8NpaEvv4AaweMybeADmGQ,Cafe Breezes,https://s3-media1.fl.yelpcdn.com/bphoto/2B4KOUP4ZGLzNSi2589eCg/o.jpg,False,https://www.yelp.com/biz/cafe-breezes-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,6,4.5,['delivery'],$$,(215) 477-1266,Cafes,Bars,39.9800415039062,-75.2229156494141,5131 W Columbia Ave,,,Philadelphia,19131,US,PA,"5131 W Columbia Ave, Philadelphia, PA 19131"
gR2MRPHvSYY1pLV1CCLVaQ,Nifty Fifty's,https://s3-media3.fl.yelpcdn.com/bphoto/M-Z-neZPaFTYqBtRZiln-g/o.jpg,False,https://www.yelp.com/biz/nifty-fiftys-folsom?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,298,3.5,[],$$,(610) 583-1950,American (Traditional),Burgers,39.8957145477176,-75.3147508424431,1900 MacDade Blvd,,,Folsom,19033,US,PA,"1900 MacDade Blvd, Folsom, PA 19033"
CczaLGn5dIbkiZ66tlz5-Q,Crafty Soul,https://s3-media3.fl.yelpcdn.com/bphoto/bxsmnRcWHnqpSgUCVBVTOQ/o.jpg,False,https://www.yelp.com/biz/crafty-soul-philadelphia-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,26,3.5,"['delivery', 'pickup']",,(215) 921-5598,Soul Food,,39.97081,-75.21422,4617 Lancaster Ave,,,Philadelphia,19131,US,PA,"4617 Lancaster Ave, Philadelphia, PA 19131"
tTzXJ9oXZCCL3Wip6dEoTQ,The Crimson Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/mW3TLxhyiZNxv0UTvDg1Nw/o.jpg,False,https://www.yelp.com/biz/the-crimson-cafe-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,13,4.0,['delivery'],$,(215) 472-2233,Southern,Soul Food,39.9619140625,-75.2384033203125,5847 Market St,,,Philadelphia,19139,US,PA,"5847 Market St, Philadelphia, PA 19139"
dvYS0Y_RHFGyR4Q29rqm3g,Dibbs BBQ,https://s3-media2.fl.yelpcdn.com/bphoto/rhu0Ks0xubLcM0toTLSgkw/o.jpg,False,https://www.yelp.com/biz/dibbs-bbq-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,12,4.5,['delivery'],,(215) 876-6500,Barbeque,,39.9807200010341,-75.2344698831439,5617 Lancaster Ave,,,Philadelphia,19131,US,PA,"5617 Lancaster Ave, Philadelphia, PA 19131"
ZHK-GmldSu_BSFfbpVKL_Q,Fill Your Soul,https://s3-media3.fl.yelpcdn.com/bphoto/YmOoDbVIG8RAY5emZnZfYw/o.jpg,False,https://www.yelp.com/biz/fill-your-soul-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,29,2.0,"['delivery', 'pickup']",$$,(215) 607-5029,Soul Food,Sandwiches,39.985107,-75.231345,1833 N 54th St,,,Philadelphia,19131,US,PA,"1833 N 54th St, Philadelphia, PA 19131"
JHgfIjfB_C5LH3r7e8hV3g,Fred's Water Ice,https://s3-media2.fl.yelpcdn.com/bphoto/ORZmctGlz1gy_UnyXZqogA/o.jpg,False,https://www.yelp.com/biz/freds-water-ice-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,24,4.0,[],$,(215) 726-1918,Ice Cream & Frozen Yogurt,Food Stands,39.939964,-75.2227354,5343 Chester Ave,,,Philadelphia,19143,US,PA,"5343 Chester Ave, Philadelphia, PA 19143"
di5ihAL9VWoctHelY8kLTQ,Gigi and Big R,https://s3-media1.fl.yelpcdn.com/bphoto/-M3M1li0bE438QM8WCa_0A/o.jpg,False,https://www.yelp.com/biz/gigi-and-big-r-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,80,4.0,[],$$,(215) 924-1210,Caribbean,Food Trucks,39.95128,-75.19921,38th and Spruce,,,Philadelphia,19104,US,PA,"38th and Spruce, Philadelphia, PA 19104"
YDisPepPeWeELiVGycxOlw,Gojjo Bar & Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/TwlU6SXdqSC7nXsH0Y_7uQ/o.jpg,False,https://www.yelp.com/biz/gojjo-bar-and-restaurant-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,104,3.0,['pickup'],$$,(215) 386-1444,Ethiopian,Bars,39.9486312866211,-75.2141036987305,4540 Baltimore Ave,,,Philadelphia,19143,US,PA,"4540 Baltimore Ave, Philadelphia, PA 19143"
GSRBHi_05ZhYp3EROKL_rQ,Haverford Grill & Soul,https://s3-media3.fl.yelpcdn.com/bphoto/W7sm4rHEYYH5LQ9xUpTdWw/o.jpg,False,https://www.yelp.com/biz/haverford-grill-and-soul-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,54,3.0,"['delivery', 'pickup']",$$,(215) 476-7685,Barbeque,Soul Food,39.9719429016113,-75.2505722045898,6548 Haverford Ave,,,Philadelphia,19151,US,PA,"6548 Haverford Ave, Philadelphia, PA 19151"
32It9NN_lVismU9tcuLB0A,Relish,https://s3-media4.fl.yelpcdn.com/bphoto/um8z3VpaKkJMzN7VwsFjRQ/o.jpg,False,https://www.yelp.com/biz/relish-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,340,3.5,"['delivery', 'pickup']",$$,(215) 276-0170,Southern,Desserts,40.0633,-75.15269,7152 Ogontz Ave,,,Philadelphia,19138,US,PA,"7152 Ogontz Ave, Philadelphia, PA 19138"
MbrfN3NB-yRg93GdA5YM9w,Belly Busters,https://s3-media2.fl.yelpcdn.com/bphoto/Oi_TBOHKs1Y-gPVk8Htreg/o.jpg,False,https://www.yelp.com/biz/belly-busters-bensalem?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,17,3.5,"['pickup', 'delivery']",,(215) 639-9522,Breakfast & Brunch,American (Traditional),40.08216,-74.9413299,2660 Bristol Pike,,,Bensalem,19020,US,PA,"2660 Bristol Pike, Bensalem, PA 19020"
OBFrA7Xz3cS1JG3xMafplw,Just To Serve You,https://s3-media3.fl.yelpcdn.com/bphoto/deBGwVW4GYrzNKHXe1qBkQ/o.jpg,False,https://www.yelp.com/biz/just-to-serve-you-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,96,3.0,"['pickup', 'delivery']",$$,(267) 531-0331,American (Traditional),Caterers,39.970401,-75.233463,5622 W Girard Ave,,,Philadelphia,19131,US,PA,"5622 W Girard Ave, Philadelphia, PA 19131"
OdHLRVHhMvrFHK0cGj4nCg,Le Baobab,https://s3-media4.fl.yelpcdn.com/bphoto/H-3i3Xnqy9UjTKks5RbIxA/o.jpg,False,https://www.yelp.com/biz/le-baobab-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,14,4.0,['delivery'],,(215) 729-1074,African,,39.93675,-75.21887,5353 Woodland Ave,,,Philadelphia,19143,US,PA,"5353 Woodland Ave, Philadelphia, PA 19143"
TUCm1lCkh-usRYRl3U0S8w,Le Mandingue African Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/yJAmXEPhvh1nVYsGT6KqAg/o.jpg,False,https://www.yelp.com/biz/le-mandingue-african-restaurant-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,61,3.5,"['delivery', 'pickup']",$$,(215) 726-0543,African,,39.92399,-75.2361,6620 Woodland Ave,,,Philadelphia,19142,US,PA,"6620 Woodland Ave, Philadelphia, PA 19142"
luzi9ygrx1X5aAvVg3mR6w,Ol' Boy's Soul Food,https://s3-media3.fl.yelpcdn.com/bphoto/iSsAKdGIuLogqrV0ddWRoQ/o.jpg,False,https://www.yelp.com/biz/ol-boys-soul-food-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,50,3.5,"['pickup', 'delivery']",$$,(215) 471-3333,Soul Food,,39.9576416015625,-75.2416458129883,243 S 60th St,,,Philadelphia,19139,US,PA,"243 S 60th St, Philadelphia, PA 19139"
LBDIwmGed02sn5Z5CFIyPQ,Quality Taste Jamaican Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/LYkaXRhL6BVRghk1BKBX_A/o.jpg,False,https://www.yelp.com/biz/quality-taste-jamaican-restaurant-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,88,4.0,['delivery'],$,(267) 634-6821,Caribbean,,39.9631119,-75.202713,4002 Lancaster Ave,,,Philadelphia,19104,US,PA,"4002 Lancaster Ave, Philadelphia, PA 19104"
zwTmOj4B_OVPMTMYijQiKg,Queen Sheba,https://s3-media4.fl.yelpcdn.com/bphoto/0pWGjESY8iVn1FPbbArqLg/o.jpg,False,https://www.yelp.com/biz/queen-sheba-philadelphia-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,62,3.5,['delivery'],$,,Ethiopian,,39.948995435838,-75.2135489881039,4511 Baltimore Ave,,,Philadelphia,19143,US,PA,"4511 Baltimore Ave, Philadelphia, PA 19143"
KZl-0F4hKwhKSLPmT-A6dw,Star Fusion,https://s3-media2.fl.yelpcdn.com/bphoto/9Bt-YyhyWGRHcSXxISYy_Q/o.jpg,False,https://www.yelp.com/biz/star-fusion-philadelphia-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,104,3.5,"['delivery', 'pickup']",$$,(215) 879-1108,Cafes,,39.98624,-75.24716,2013 N 63rd St,,,Philadelphia,19151,US,PA,"2013 N 63rd St, Philadelphia, PA 19151"
s_dMgCtQSMGBkru_nkfTpw,Sunday's Best,https://s3-media2.fl.yelpcdn.com/bphoto/bNxflE7s9IXKwkmPlzUdVQ/o.jpg,False,https://www.yelp.com/biz/sundays-best-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,8,4.5,[],$$,(215) 476-2660,Caribbean,,39.9609794616699,-75.2243118286133,41 N 52nd St,,,Philadelphia,19139,US,PA,"41 N 52nd St, Philadelphia, PA 19139"
BCAeju4OGjYbIok7DNNcjw,Supreme Oasis Bakery & Deli-Philly,https://s3-media3.fl.yelpcdn.com/bphoto/9eB_xAf-22bdqwLfU6t7Kg/o.jpg,False,https://www.yelp.com/biz/supreme-oasis-bakery-and-deli-philly-philadelphia-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,3,5.0,['delivery'],,(215) 452-5146,Fast Food,Soul Food,39.96917,-75.21172,4401 Lancaster Ave,,,Philadelphia,19104,US,PA,"4401 Lancaster Ave, Philadelphia, PA 19104"
B0md6FVC6Or4jZXCvOv1eg,Vegan-ish,https://s3-media1.fl.yelpcdn.com/bphoto/wVKr6gHJg11zxLjkPox3dg/o.jpg,False,https://www.yelp.com/biz/vegan-ish-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,19,4.5,"['delivery', 'pickup']",,(215) 477-1153,Seafood,Sandwiches,39.9718334575668,-75.2261989563704,1214 N 52nd St,,,Philadelphia,19131,US,PA,"1214 N 52nd St, Philadelphia, PA 19131"
XfxBlYGBEe9qBKN_6AA7Uw,Southside Zabihah Halal Eatery,https://s3-media2.fl.yelpcdn.com/bphoto/yFbQt3VoFVNWsn2ZvHYzfA/o.jpg,False,https://www.yelp.com/biz/southside-zabihah-halal-eatery-philadelphia?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,15,4.0,"['pickup', 'delivery']",,(267) 292-3936,Soul Food,Cheesesteaks,39.954945,-75.24247,422 S 60th St,,,Philadelphia,19143,US,PA,"422 S 60th St, Philadelphia, PA 19143"
c-6qjxNPQOk8RJN2cmQssw,Bon Appetit Creperie,https://s3-media3.fl.yelpcdn.com/bphoto/-WOEFmVCcyjNJkOeJjEsMQ/o.jpg,False,https://www.yelp.com/biz/bon-appetit-creperie-boston?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,33,4.5,"['delivery', 'pickup']",,(617) 849-3330,Creperies,,42.36217,-71.05749,100 Hanover St,,,Boston,02108,US,MA,"100 Hanover St, Boston, MA 02108"
_wbPDb-Kdx5BAEU1Yx6uog,Bred,https://s3-media3.fl.yelpcdn.com/bphoto/K5LM1HXazA-WB4dABlXs1Q/o.jpg,False,https://www.yelp.com/biz/bred-dorchester?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,207,4.0,"['delivery', 'pickup']",$$,(617) 698-0103,Sandwiches,Burgers,42.27339,-71.06799,2255 Dorchester Ave,,,Dorchester,02124,US,MA,"2255 Dorchester Ave, Dorchester, MA 02124"
cD7_zFk_q0-DlGxCLCmGFA,Sophia's Greek Pantry,https://s3-media2.fl.yelpcdn.com/bphoto/UtUaKrl98GwfjzwazxPHGA/o.jpg,False,https://www.yelp.com/biz/sophias-greek-pantry-belmont?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,134,5.0,[],$$,(617) 489-1371,Bakeries,,42.3769848,-71.1625233,265 Belmont St,,,Belmont,02478,US,MA,"265 Belmont St, Belmont, MA 02478"
OQcmhsFmsVxpdoyegCr-QQ,Down Home Delivery & Catering,https://s3-media2.fl.yelpcdn.com/bphoto/fFnV_R_BCDz1dgeTfcAvng/o.jpg,False,https://www.yelp.com/biz/down-home-delivery-and-catering-dorchester?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,107,3.5,"['pickup', 'delivery']",$$,(617) 288-0813,Southern,Soul Food,42.29965,-71.07332,2 Bowdoin St,,,Dorchester,02124,US,MA,"2 Bowdoin St, Dorchester, MA 02124"
8RlpZ6QMUUytBVrlWxgw6g,Food For The Soul,https://s3-media3.fl.yelpcdn.com/bphoto/pYYYvIlJQD3oQsyfrMzkfg/o.jpg,False,https://www.yelp.com/biz/food-for-the-soul-boston?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,10,3.0,"['delivery', 'pickup']",,(617) 442-3300,Soul Food,Southern,42.30976,-71.08302,651 Warren St,,,Boston,02121,US,MA,"651 Warren St, Boston, MA 02121"
